CustomerID,Gender,Age,Country,City,BranchID,PaymentType,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Value_Tier
7241873587,Male,26,Singapore,Singapore,BR-004,Instant,2023-03-26,699,4,1001.68,1,4,3,143,8,At Risk,Low Value
7242039424,Other,63,Canada,Toronto,BR-007,Instant,2024-04-26,302,6,1115.22,3,5,3,353,11,Loyal Customers,Medium Value
7243350098,Male,66,South Africa,Cape Town,BR-003,Instant,2025-02-04,18,4,796.61,5,4,2,542,11,Loyal Customers,Low Value
7243732589,Female,58,South Africa,Cape Town,BR-003,Instant,2023-12-21,429,2,790.93,3,2,2,322,7,Need Attention,Low Value
7247612962,Female,48,Canada,Toronto,BR-007,Credit,2024-11-01,113,3,798.68,5,3,2,532,10,Loyal Customers,Low Value
7248591886,Other,66,Brazil,Rio de Janeiro,BR-006,Instant,2023-07-01,602,9,739.99,1,5,2,152,8,At Risk,Low Value
7248742323,Male,33,Brazil,Rio de Janeiro,BR-006,Credit,2025-01-15,38,4,1383.95,5,4,4,544,13,Champions,Medium Value
7249429562,Other,73,Germany,Berlin,BR-001,Instant,2024-03-27,332,5,1673.28,3,5,5,355,13,Loyal Customers,High Value
7250212795,Female,60,France,Paris,BR-002,Credit,2024-08-13,193,3,1583.85,4,3,5,435,12,Loyal Customers,High Value
7250746431,Male,37,Brazil,Invalid_City,BR-006,Instant,2025-01-16,37,2,302.39,5,2,1,521,8,Potential Loyalists,Low Value
7251827797,Male,20,France,Paris,BR-002,Credit,2024-05-30,268,2,709.25,4,2,2,422,8,Potential Loyalists,Low Value
7251968005,Male,34,Brazil,Lopezville,BR-006,Credit,2024-02-19,369,4,964.16,3,4,3,343,10,Loyal Customers,Low Value
7258021960,Male,76,Germany,Berlin,BR-001,Instant,2023-12-04,446,2,1123.71,2,2,3,223,7,Lost Customers,Medium Value
7258278960,Female,60,Japan,Tokyo,BR-005,Instant,2023-10-30,481,1,334.16,2,1,1,211,4,Lost Customers,Low Value
7261222285,Female,22,South Africa,Cape Town,BR-003,Instant,2023-09-16,525,2,1911.42,2,2,5,225,9,Lost Customers,High Value
7261752583,Other,40,France,Paris,BR-002,Instant,2024-01-12,407,8,80323.68,3,5,5,355,13,Loyal Customers,High Value
7263625166,Male,39,Canada,Toronto,BR-007,Instant,2024-09-10,165,2,1460.8,4,2,4,424,10,Potential Loyalists,High Value
7265780789,Male,63,Germany,Invalid_City,BR-001,Instant,2023-10-23,488,3,844.81,2,3,2,232,7,At Risk,Low Value
7265866192,Male,69,South Africa,Cape Town,BR-003,Instant,2023-10-24,487,7,1875.7,2,5,5,255,12,At Risk,High Value
7266109143,Male,59,Germany,Berlin,BR-001,Credit,2023-06-13,620,1,1412.01,1,1,4,114,6,Lost Customers,Medium Value
7267079033,Male,39,Canada,Toronto,BR-007,Credit,2024-06-21,246,5,1035.94,4,5,3,453,12,Loyal Customers,Low Value
7271456132,Female,37,Invalid_Country,Berlin,BR-001,Instant,2025-01-31,22,2,709.76,5,2,2,522,9,Potential Loyalists,Low Value
7271638594,Male,31,Japan,Hollybury,BR-005,Instant,2025-01-18,35,3,1084.89,5,3,3,533,11,Loyal Customers,Medium Value
7272786818,Female,26,Brazil,Rio de Janeiro,BR-006,Instant,2023-12-13,437,1,1080.94,3,1,3,313,7,Need Attention,Medium Value
7272984787,Female,49,South Africa,Cape Town,BR-003,Instant,2023-03-10,715,4,1228.88,1,4,4,144,9,At Risk,Medium Value
7274246535,Female,59,Japan,Thomasborough,BR-005,Instant,2024-11-29,85,3,1899.19,5,3,5,535,13,Loyal Customers,High Value
7279007301,Male,44,France,Invalid_City,BR-002,Instant,2024-01-06,413,3,2049.86,3,3,5,335,11,Loyal Customers,High Value
7280051862,Male,34,Canada,Toronto,BR-007,Instant,2023-11-23,457,5,912.14,2,5,2,252,9,At Risk,Low Value
7280900475,Male,45,Canada,Toronto,BR-007,Instant,2024-07-04,233,3,1201.77,4,3,4,434,11,Loyal Customers,Medium Value
7282687266,Female,75,Germany,Berlin,BR-001,Instant,2024-02-09,379,2,1067.65,3,2,3,323,8,Need Attention,Medium Value
7282805668,Male,26,Japan,Tokyo,BR-005,Instant,2025-02-02,20,2,1325.09,5,2,4,524,11,Potential Loyalists,Medium Value
7283173873,Male,28,France,Paris,BR-002,Instant,2025-01-11,42,6,677.52,5,5,2,552,12,Loyal Customers,Low Value
7283830860,Other,36,Germany,Berlin,BR-001,Instant,2024-10-04,141,4,561.52,5,4,1,541,10,Loyal Customers,Low Value
7284659852,Female,30,Brazil,Rio de Janeiro,BR-006,Instant,2023-08-06,566,2,886.8,2,2,2,222,6,Lost Customers,Low Value
7286523628,Female,23,Singapore,Invalid_City,BR-004,Credit,2023-08-12,560,3,930.81,2,3,3,233,8,At Risk,Low Value
7289179992,Male,53,France,Paris,BR-002,Instant,2024-10-08,137,0,1476.91,5,1,4,514,10,New Customers,High Value
7289300040,,30,France,Paris,BR-002,Instant,2024-04-05,323,6,562.45,3,5,1,351,9,Loyal Customers,Low Value
7289758768,Female,37,Germany,Berlin,BR-001,Instant,2023-03-02,723,3,333.18,1,3,1,131,5,At Risk,Low Value
7289792618,Male,26,Canada,Invalid_City,BR-007,Instant,2024-04-30,298,2,224472.79,3,2,5,325,10,Need Attention,High Value
7291820710,Other,33,Germany,Berlin,BR-001,Credit,2024-11-07,107,4,1249.69,5,4,4,544,13,Champions,Medium Value
7293483737,Male,28,France,Paris,BR-002,Instant,2023-04-05,689,4,1061.03,1,4,3,143,8,At Risk,Medium Value
7293868042,Female,27,France,Paris,BR-002,Instant,2023-05-26,638,4,308.2,1,4,1,141,6,At Risk,Low Value
7294300716,Male,42,Brazil,Rio de Janeiro,BR-006,Instant,2023-04-14,680,2,1948.02,1,2,5,125,8,Lost Customers,High Value
7294522629,Female,62,France,Paris,BR-002,Instant,2025-02-11,11,2,1715.56,5,2,5,525,12,Potential Loyalists,High Value
7294591414,Other,33,Japan,Tokyo,BR-005,Instant,2024-08-05,201,3,761.33,4,3,2,432,9,Loyal Customers,Low Value
7294781600,Female,28,France,Paris,BR-002,Credit,2024-04-15,313,3,907.71,3,3,2,332,8,Loyal Customers,Low Value
7294857884,Male,78,South Africa,Cape Town,BR-003,Instant,2024-09-11,164,4,216.14,4,4,1,441,9,Loyal Customers,Low Value
7295443801,Other,71,Germany,Berlin,BR-001,Credit,2024-11-18,96,3,541.25,5,3,1,531,9,Loyal Customers,Low Value
7296540071,Male,55,Brazil,Cervantesview,BR-006,Instant,2024-08-26,180,6,874.8,4,5,2,452,11,Loyal Customers,Low Value
7297564012,Female,34,Japan,Tokyo,BR-005,Credit,2023-07-01,602,2,1708.64,1,2,5,125,8,Lost Customers,High Value
7299463075,Female,18,Canada,Toronto,BR-007,Instant,2024-11-05,109,3,1298.41,5,3,4,534,12,Loyal Customers,Medium Value
7302255864,Female,30,Brazil,Rio de Janeiro,BR-006,Credit,2023-05-13,651,3,376.8,1,3,1,131,5,At Risk,Low Value
7305641981,Female,49,Brazil,Rio de Janeiro,BR-006,Credit,2024-07-10,227,7,903.0,4,5,2,452,11,Loyal Customers,Low Value
7307840022,Other,20,Japan,Tokyo,BR-005,Instant,2024-09-29,146,1,992.18,5,1,3,513,9,New Customers,Low Value
7309384857,Male,27,South Africa,Cape Town,BR-003,Instant,2023-04-26,668,2,1412.65,1,2,4,124,7,Lost Customers,Medium Value
7309808769,Male,39,Canada,West Jacobfort,BR-007,Instant,2024-08-19,187,2,1687.07,4,2,5,425,11,Potential Loyalists,High Value
7310302095,Other,49,Brazil,Rio de Janeiro,BR-006,Instant,2024-12-14,70,1,1637.45,5,1,5,515,11,New Customers,High Value
7311959404,Female,66,Germany,Crystalmouth,BR-001,Credit,2024-08-17,189,3,311.73,4,3,1,431,8,Loyal Customers,Low Value
7313164405,Male,28,Germany,Berlin,BR-001,Credit,2023-05-14,650,2,1308.15,1,2,4,124,7,Lost Customers,Medium Value
7313641621,Male,19,South Africa,Cape Town,BR-003,Instant,2023-06-20,613,2,793.23,1,2,2,122,5,Lost Customers,Low Value
7314346694,Male,33,Japan,Tokyo,BR-005,Credit,2024-07-30,207,9,651.82,4,5,2,452,11,Loyal Customers,Low Value
7314720007,Male,52,Singapore,Singapore,BR-004,Instant,2024-06-11,256,2,494.34,4,2,1,421,7,Potential Loyalists,Low Value
7314863164,Male,46,Japan,Invalid_City,BR-005,Instant,2023-05-22,642,2,949.07,1,2,3,123,6,Lost Customers,Low Value
7315130917,Male,62,Brazil,Rio de Janeiro,BR-006,Instant,2024-04-01,327,7,929.84,3,5,3,353,11,Loyal Customers,Low Value
7315240763,Male,44,Brazil,Rio de Janeiro,BR-006,Credit,2024-07-09,228,4,203.34,4,4,1,441,9,Loyal Customers,Low Value
7315283135,Male,33,Canada,Toronto,BR-007,Instant,2023-11-10,470,2,1176.05,2,2,3,223,7,Lost Customers,Medium Value
7317153863,Male,24,France,Invalid_City,BR-002,Instant,2023-10-03,508,4,377.91,2,4,1,241,7,At Risk,Low Value
7317676953,Male,30,Japan,Tokyo,BR-005,Instant,2024-09-16,159,1,257.84,4,1,1,411,6,New Customers,Low Value
7317736208,Female,28,Brazil,Rio de Janeiro,BR-006,Credit,2024-09-08,167,5,1751.83,4,5,5,455,14,Champions,High Value
7319097988,Female,66,Japan,Tokyo,BR-005,Instant,2023-10-04,507,1,215.85,2,1,1,211,4,Lost Customers,Low Value
7319601393,Female,19,Japan,Tokyo,BR-005,Credit,2023-03-29,696,2,326.89,1,2,1,121,4,Lost Customers,Low Value
7320730995,Male,55,Brazil,Rio de Janeiro,BR-006,Instant,2024-09-25,150,3,459.53,4,3,1,431,8,Loyal Customers,Low Value
7321311741,Female,38,Canada,Toronto,BR-007,Credit,2024-05-25,273,3,1218.2,4,3,4,434,11,Loyal Customers,Medium Value
7321400518,,32,South Africa,Cape Town,BR-003,Instant,2023-03-11,714,3,421.44,1,3,1,131,5,At Risk,Low Value
7322353142,Male,66,South Africa,Cape Town,BR-003,Instant,2023-06-16,617,2,1301.53,1,2,4,124,7,Lost Customers,Medium Value
7323589221,Male,21,Canada,Toronto,BR-007,Credit,2024-01-17,402,4,451.01,3,4,1,341,8,Loyal Customers,Low Value
7325691645,Female,36,Germany,Berlin,BR-001,Credit,2023-11-11,469,7,784.97,2,5,2,252,9,At Risk,Low Value
7326032020,Female,58,Brazil,Invalid_City,BR-006,Instant,2024-11-11,103,2,1235.92,5,2,4,524,11,Potential Loyalists,Medium Value
7326621012,Female,69,South Africa,Cape Town,BR-003,Credit,2024-02-27,361,3,82.56,3,3,1,331,7,Loyal Customers,Low Value
7327724300,Male,75,Canada,Toronto,BR-007,Credit,2023-08-11,561,1,1332.55,2,1,4,214,7,Lost Customers,Medium Value
7327755848,Male,75,Canada,Toronto,BR-007,Instant,2023-12-28,422,3,1113.86,3,3,3,333,9,Loyal Customers,Medium Value
7329376088,Female,26,Brazil,Rio de Janeiro,BR-006,Credit,2023-09-04,537,1,1605.03,2,1,5,215,8,Lost Customers,High Value
7331246893,Female,23,Brazil,Rio de Janeiro,BR-006,Instant,2024-09-30,145,3,845.26,5,3,2,532,10,Loyal Customers,Low Value
7331784961,Male,22,South Africa,Cape Town,BR-003,Instant,2024-08-03,203,4,1106.62,4,4,3,443,11,Loyal Customers,Medium Value
7332710468,Female,55,Canada,Toronto,BR-007,Instant,2024-12-06,78,3,490.38,5,3,1,531,9,Loyal Customers,Low Value
7332810232,Male,71,Japan,Tokyo,BR-005,Credit,2023-03-15,710,3,1414.29,1,3,4,134,8,At Risk,High Value
7333446932,Male,28,Germany,Berlin,BR-001,Credit,2023-06-28,605,4,146.32,1,4,1,141,6,At Risk,Low Value
7335422673,Male,40,Canada,Toronto,BR-007,Instant,2023-05-15,649,5,756.46,1,5,2,152,8,At Risk,Low Value
7335572695,Male,70,Japan,Tokyo,BR-005,Credit,2023-12-25,425,3,1152.42,3,3,3,333,9,Loyal Customers,Medium Value
7336240216,Female,62,Japan,Invalid_City,BR-005,Instant,2023-06-15,618,3,166.09,1,3,1,131,5,At Risk,Low Value
7336373080,Other,64,Brazil,North Michaelshire,BR-006,Instant,2024-07-06,231,5,1233.31,4,5,4,454,13,Champions,Medium Value
7337203294,Male,78,Japan,Tokyo,BR-005,Instant,2023-09-03,538,4,1093.3,2,4,3,243,9,At Risk,Medium Value
7337235195,Female,54,France,Paris,BR-002,Instant,2024-06-22,245,4,981.12,4,4,3,443,11,Loyal Customers,Low Value
7337733172,Male,29,South Africa,Cape Town,BR-003,Instant,2023-11-30,450,5,850.22,2,5,2,252,9,At Risk,Low Value
7338893276,Female,48,France,Paris,BR-002,Instant,2023-09-30,511,1,830.98,2,1,2,212,5,Lost Customers,Low Value
7339205135,Male,51,Germany,Invalid_City,BR-001,Instant,2024-06-17,250,6,833.59,4,5,2,452,11,Loyal Customers,Low Value
7339633062,Female,58,France,Paris,BR-002,Instant,2024-03-14,345,2,723.94,3,2,2,322,7,Need Attention,Low Value
7341308686,Female,34,France,Paris,BR-002,Credit,2023-10-03,508,5,543.64,2,5,1,251,8,At Risk,Low Value
7343571238,Male,54,South Africa,Cape Town,BR-003,Instant,2023-11-09,471,4,1304.28,2,4,4,244,10,At Risk,Medium Value
7344730819,Male,67,Singapore,Singapore,BR-004,Instant,2023-10-10,501,6,1615.58,2,5,5,255,12,At Risk,High Value
7346993888,Female,19,Germany,Berlin,BR-001,Instant,2023-05-28,636,1,1115.37,1,1,3,113,5,Lost Customers,Medium Value
7347306293,Female,40,Japan,Tokyo,BR-005,Instant,2023-06-12,621,3,1370.79,1,3,4,134,8,At Risk,Medium Value
7347550649,Male,28,Japan,Tokyo,BR-005,Instant,2023-10-31,480,4,403.99,2,4,1,241,7,At Risk,Low Value
7347887430,Male,45,Canada,Toronto,BR-007,Instant,2023-08-08,564,2,904.39,2,2,2,222,6,Lost Customers,Low Value
7348269997,Male,37,Singapore,Singapore,BR-004,Instant,2024-04-04,324,4,1410.47,3,4,4,344,11,Loyal Customers,Medium Value
7350076527,Male,28,France,Paris,BR-002,Credit,2023-08-19,553,2,966.96,2,2,3,223,7,Lost Customers,Low Value
7354600582,Male,59,Japan,Tokyo,BR-005,Credit,2024-06-29,238,2,715.95,4,2,2,422,8,Potential Loyalists,Low Value
7355825448,Female,33,France,Paris,BR-002,Instant,2025-01-13,40,4,119832.01,5,4,5,545,14,Champions,High Value
7356319883,Female,57,South Africa,Cape Town,BR-003,Credit,2023-08-29,543,3,1470.86,2,3,4,234,9,At Risk,High Value
7357367884,Male,53,Singapore,Singapore,BR-004,Credit,2024-10-09,136,2,1332.33,5,2,4,524,11,Potential Loyalists,Medium Value
7358446746,,67,Singapore,New Connie,BR-004,Instant,2024-12-28,56,1,714.53,5,1,2,512,8,New Customers,Low Value
7359566294,Male,57,Singapore,Bryanstad,BR-004,Credit,2024-05-29,269,2,51.87,4,2,1,421,7,Potential Loyalists,Low Value
7360368950,Female,21,Brazil,Invalid_City,BR-006,Instant,2024-08-22,184,1,1831.56,4,1,5,415,10,New Customers,High Value
7360383559,Male,62,Germany,Berlin,BR-001,Instant,2024-07-08,229,5,1178.31,4,5,4,454,13,Champions,Medium Value
7362669685,Female,69,Canada,Toronto,BR-007,Instant,2023-06-11,622,4,136133.21,1,4,5,145,10,At Risk,High Value
7363180238,Female,41,Singapore,Singapore,BR-004,Instant,2023-11-19,461,10,1014.29,2,5,3,253,10,At Risk,Low Value
7363593528,Female,19,Brazil,Rio de Janeiro,BR-006,Credit,2024-07-12,225,2,1151.44,4,2,3,423,9,Potential Loyalists,Medium Value
7363828690,Male,51,Brazil,West Samuel,BR-006,Credit,2023-07-18,585,3,1439.75,2,3,4,234,9,At Risk,High Value
7364455755,Male,30,Brazil,Rio de Janeiro,BR-006,Instant,2024-01-21,398,4,462.91,3,4,1,341,8,Loyal Customers,Low Value
7365763924,Female,63,Japan,Invalid_City,BR-005,Instant,2024-07-25,212,5,676.78,4,5,2,452,11,Loyal Customers,Low Value
7368993701,Female,21,Singapore,Singapore,BR-004,Instant,2024-10-23,122,7,520.05,5,5,1,551,11,Loyal Customers,Low Value
7369592249,Other,34,France,Paris,BR-002,Credit,2024-05-29,269,2,973.77,4,2,3,423,9,Potential Loyalists,Low Value
7369753174,Male,69,Invalid_Country,Invalid_City,BR-004,Instant,2023-06-09,624,7,1097.48,1,5,3,153,9,At Risk,Medium Value
7370102151,Male,46,Brazil,Rio de Janeiro,BR-006,Instant,2023-02-26,727,1,829.74,1,1,2,112,4,Lost Customers,Low Value
7370133449,Male,40,Singapore,Singapore,BR-004,Instant,2023-10-07,504,1,1369.13,2,1,4,214,7,Lost Customers,Medium Value
7370319124,Male,53,Canada,Toronto,BR-007,Credit,2024-10-26,119,4,1259.77,5,4,4,544,13,Champions,Medium Value
7370801278,Female,31,Japan,Tokyo,BR-005,Instant,2024-03-10,349,2,642.19,3,2,2,322,7,Need Attention,Low Value
7372424146,Male,74,Invalid_Country,Tokyo,BR-005,Credit,2024-07-10,227,2,1577.35,4,2,5,425,11,Potential Loyalists,High Value
7372637262,Male,52,South Africa,Cape Town,BR-003,Credit,2024-11-23,91,4,1376.22,5,4,4,544,13,Champions,Medium Value
7373483409,Female,32,Canada,Toronto,BR-007,Instant,2024-06-09,258,2,728.9,4,2,2,422,8,Potential Loyalists,Low Value
7373893843,Female,43,South Africa,Cape Town,BR-003,Credit,2024-12-31,53,4,695.54,5,4,2,542,11,Loyal Customers,Low Value
7377430830,Male,19,Canada,Invalid_City,BR-007,Credit,2023-08-04,568,5,755.93,2,5,2,252,9,At Risk,Low Value
7378508356,Female,26,Japan,Tokyo,BR-005,Instant,2023-11-18,462,2,761.82,2,2,2,222,6,Lost Customers,Low Value
7379709435,Female,33,Invalid_Country,East Audrey,BR-003,Credit,2023-07-05,598,2,1581.69,1,2,5,125,8,Lost Customers,High Value
7383035581,Female,66,France,Paris,BR-002,Instant,2023-05-31,633,6,1088.6,1,5,3,153,9,At Risk,Medium Value
7389537600,Male,57,Brazil,Rio de Janeiro,BR-006,Instant,2024-03-02,357,1,1263.28,3,1,4,314,8,Need Attention,Medium Value
7389934597,,28,France,Paris,BR-002,Instant,2023-04-19,675,5,632.07,1,5,1,151,7,At Risk,Low Value
7390107302,Male,42,Germany,Berlin,BR-001,Credit,2023-03-07,718,3,1659.78,1,3,5,135,9,At Risk,High Value
7391743385,Male,53,Singapore,Singapore,BR-004,Instant,2023-08-16,556,5,163.71,2,5,1,251,8,At Risk,Low Value
7393696622,Female,29,Germany,Invalid_City,BR-001,Instant,2024-04-10,318,5,938.55,3,5,3,353,11,Loyal Customers,Low Value
7396143244,Female,46,Germany,Berlin,BR-001,Credit,2023-12-18,432,4,767.07,3,4,2,342,9,Loyal Customers,Low Value
7396844300,,40,Brazil,Invalid_City,BR-006,Instant,2023-09-01,540,2,1188.61,2,2,4,224,8,Lost Customers,Medium Value
7399189327,Female,29,Germany,Berlin,BR-001,Credit,2024-05-21,277,6,1230.17,4,5,4,454,13,Champions,Medium Value
7401933873,Male,65,Singapore,Singapore,BR-004,Instant,2024-10-07,138,5,702.03,5,5,2,552,12,Loyal Customers,Low Value
7402624598,Female,61,Japan,Tokyo,BR-005,Instant,2023-08-10,562,3,1261.34,2,3,4,234,9,At Risk,Medium Value
7403103799,Male,73,Japan,Tokyo,BR-005,Instant,2023-10-14,497,2,1143.05,2,2,3,223,7,Lost Customers,Medium Value
7403299194,Other,37,South Africa,Cape Town,BR-003,Instant,2023-09-01,540,1,1021.75,2,1,3,213,6,Lost Customers,Low Value
7404498566,Male,38,France,Invalid_City,BR-002,Instant,2024-11-03,111,4,1889.51,5,4,5,545,14,Champions,High Value
7404616758,Female,61,South Africa,Cape Town,BR-003,Instant,2025-02-04,18,4,938.0,5,4,3,543,12,Loyal Customers,Low Value
7405035563,Other,22,South Africa,Cape Town,BR-003,Credit,2025-01-26,27,4,544.06,5,4,1,541,10,Loyal Customers,Low Value
7406572876,Male,21,France,Paris,BR-002,Instant,2023-06-29,604,3,1304.11,1,3,4,134,8,At Risk,Medium Value
7406584651,Male,73,Brazil,Rio de Janeiro,BR-006,Instant,2024-05-17,281,4,896.47,4,4,2,442,10,Loyal Customers,Low Value
7406595048,Female,73,South Africa,Invalid_City,BR-003,Instant,2024-07-06,231,0,1439.05,4,1,4,414,9,New Customers,High Value
7407519465,Female,41,Singapore,Invalid_City,BR-004,Credit,2023-04-04,690,2,1219.6,1,2,4,124,7,Lost Customers,Medium Value
7411388976,Male,61,France,West Michael,BR-002,Instant,2023-06-24,609,1,1126.31,1,1,3,113,5,Lost Customers,Medium Value
7411585970,Female,54,Brazil,Rio de Janeiro,BR-006,Instant,2024-11-27,87,5,1098.5,5,5,3,553,13,Loyal Customers,Medium Value
7412282577,Female,55,Canada,Toronto,BR-007,Instant,2023-04-11,683,3,1676.94,1,3,5,135,9,At Risk,High Value
7412780918,Other,50,France,Paris,BR-002,Instant,2024-03-14,345,6,1566.59,3,5,5,355,13,Loyal Customers,High Value
7413712756,Male,62,Invalid_Country,Rio de Janeiro,BR-006,Instant,2024-12-21,63,5,1240.04,5,5,4,554,14,Champions,Medium Value
7413807071,Female,79,Germany,Berlin,BR-001,Credit,2024-01-06,413,3,1255.52,3,3,4,334,10,Loyal Customers,Medium Value
7414600507,Female,49,Japan,Invalid_City,BR-005,Instant,2024-12-01,83,3,1367.76,5,3,4,534,12,Loyal Customers,Medium Value
7415737352,Female,24,Brazil,Rio de Janeiro,BR-006,Instant,2024-10-15,130,2,574.33,5,2,1,521,8,Potential Loyalists,Low Value
7415996178,Male,34,France,Invalid_City,BR-002,Instant,2023-12-11,439,5,858.87,3,5,2,352,10,Loyal Customers,Low Value
7416061256,Female,69,Brazil,Rio de Janeiro,BR-006,Instant,2023-12-22,428,2,1277.97,3,2,4,324,9,Need Attention,Medium Value
7419535828,Male,45,Germany,Berlin,BR-001,Instant,2023-05-03,661,1,257773.52,1,1,5,115,7,Lost Customers,High Value
7419735825,Female,78,Canada,Toronto,BR-007,Credit,2024-12-14,70,1,1180.0,5,1,4,514,10,New Customers,Medium Value
7419980958,Male,78,South Africa,Millerborough,BR-003,Instant,2023-08-09,563,5,138665.29,2,5,5,255,12,At Risk,High Value
7421932442,Female,44,Japan,Tokyo,BR-005,Credit,2024-03-02,357,6,537.43,3,5,1,351,9,Loyal Customers,Low Value
7423301064,Female,58,Canada,Lake Donaldfurt,BR-007,Instant,2023-11-10,470,0,1456.49,2,1,4,214,7,Lost Customers,High Value
7424849592,Male,77,Japan,Tokyo,BR-005,Credit,2024-10-24,121,1,577.7,5,1,1,511,7,New Customers,Low Value
7425886250,Male,63,South Africa,Cape Town,BR-003,Instant,2025-01-14,39,4,1669.05,5,4,5,545,14,Champions,High Value
7427824681,Male,39,France,Paris,BR-002,Instant,2023-07-22,581,3,773.54,2,3,2,232,7,At Risk,Low Value
7427932318,Female,60,Japan,Tokyo,BR-005,Credit,2023-10-15,496,3,1425.95,2,3,4,234,9,At Risk,High Value
7428212815,Male,37,Singapore,Invalid_City,BR-004,Instant,2023-12-17,433,1,526.28,3,1,1,311,5,Need Attention,Low Value
7431092409,Female,75,Singapore,Singapore,BR-004,Instant,2024-07-27,210,1,1073.73,4,1,3,413,8,New Customers,Medium Value
7432488903,Male,45,Canada,Invalid_City,BR-007,Credit,2024-11-02,112,5,1158.14,5,5,3,553,13,Loyal Customers,Medium Value
7432559749,Male,72,Singapore,Singapore,BR-004,Credit,2023-04-25,669,3,2368.15,1,3,5,135,9,At Risk,High Value
7432827273,Female,42,Canada,Toronto,BR-007,Instant,2024-01-23,396,4,1461.74,3,4,4,344,11,Loyal Customers,High Value
7434362830,Female,26,Canada,Toronto,BR-007,Instant,2023-09-03,538,1,1932.22,2,1,5,215,8,Lost Customers,High Value
7435410201,Male,55,France,Jamesmouth,BR-002,Credit,2024-12-20,64,5,1550.76,5,5,5,555,15,Champions,High Value
7435606454,Female,53,Brazil,Rio de Janeiro,BR-006,Credit,2023-07-26,577,0,1399.15,2,1,4,214,7,Lost Customers,Medium Value
7439671687,Female,42,Singapore,Singapore,BR-004,Instant,2024-12-03,81,5,1553.0,5,5,5,555,15,Champions,High Value
7440787385,Female,61,Canada,Toronto,BR-007,Credit,2023-09-26,515,1,545.51,2,1,1,211,4,Lost Customers,Low Value
7444844807,Male,60,Japan,Tokyo,BR-005,Instant,2024-11-17,97,4,1755.29,5,4,5,545,14,Champions,High Value
7448573739,Female,52,Japan,Tokyo,BR-005,Instant,2023-10-15,496,1,1337.85,2,1,4,214,7,Lost Customers,Medium Value
7449101410,Male,41,France,Paris,BR-002,Credit,2024-05-16,282,3,1302.9,4,3,4,434,11,Loyal Customers,Medium Value
7449612930,Female,20,Singapore,Douglasshire,BR-004,Instant,2024-05-24,274,4,919.97,4,4,3,443,11,Loyal Customers,Low Value
7451531805,Male,30,France,Paris,BR-002,Instant,2024-08-27,179,3,641.98,4,3,2,432,9,Loyal Customers,Low Value
7451607319,Male,28,Germany,Berlin,BR-001,Instant,2024-02-01,387,3,263.41,3,3,1,331,7,Loyal Customers,Low Value
7452779333,Female,47,Japan,Tokyo,BR-005,Instant,2024-05-26,272,5,1050.07,4,5,3,453,12,Loyal Customers,Medium Value
7454649113,Male,73,Singapore,Singapore,BR-004,Instant,2023-04-05,689,4,1124.72,1,4,3,143,8,At Risk,Medium Value
7454848062,Male,57,South Africa,Cape Town,BR-003,Instant,2023-05-13,651,1,1195.66,1,1,4,114,6,Lost Customers,Medium Value
7457290282,Male,28,France,Paris,BR-002,Instant,2023-03-19,706,3,1359.13,1,3,4,134,8,At Risk,Medium Value
7457532429,Male,25,France,Paris,BR-002,Instant,2024-11-11,103,3,296.29,5,3,1,531,9,Loyal Customers,Low Value
7458442664,Male,79,Singapore,Invalid_City,BR-004,Instant,2023-08-20,552,1,1460.91,2,1,4,214,7,Lost Customers,High Value
7464154973,Male,47,Singapore,Singapore,BR-004,Credit,2023-08-23,549,3,159290.98,2,3,5,235,10,At Risk,High Value
7465328114,Female,47,Brazil,Rio de Janeiro,BR-006,Instant,2023-10-04,507,3,1476.25,2,3,4,234,9,At Risk,High Value
7465539633,Male,44,Germany,Berlin,BR-001,Credit,2023-08-15,557,4,675.01,2,4,2,242,8,At Risk,Low Value
7466166705,Female,34,Singapore,Singapore,BR-004,Instant,2024-07-06,231,2,1591.12,4,2,5,425,11,Potential Loyalists,High Value
7466787707,Other,32,France,Paris,BR-002,Instant,2023-05-26,638,3,1353.68,1,3,4,134,8,At Risk,Medium Value
7466820987,Female,43,Brazil,Invalid_City,BR-006,Instant,2024-09-24,151,3,1050.95,4,3,3,433,10,Loyal Customers,Medium Value
7466891230,Other,34,Singapore,Singapore,BR-004,Instant,2024-03-02,357,2,1612.62,3,2,5,325,10,Need Attention,High Value
7467194880,Female,66,Germany,Berlin,BR-001,Instant,2024-08-01,205,6,988.61,4,5,3,453,12,Loyal Customers,Low Value
7467225060,Female,41,South Africa,Cape Town,BR-003,Instant,2024-07-14,223,4,481.03,4,4,1,441,9,Loyal Customers,Low Value
7467622258,Female,62,South Africa,Cape Town,BR-003,Credit,2025-02-02,20,2,1715.52,5,2,5,525,12,Potential Loyalists,High Value
7468968969,Female,60,France,Invalid_City,BR-002,Credit,2024-12-03,81,3,442.29,5,3,1,531,9,Loyal Customers,Low Value
7469775954,Female,66,Germany,Berlin,BR-001,Instant,2024-06-08,259,2,1357.45,4,2,4,424,10,Potential Loyalists,Medium Value
7470052358,Female,40,Japan,Tokyo,BR-005,Instant,2024-06-13,254,4,1194.22,4,4,4,444,12,Champions,Medium Value
